tissue	gene_id	outcome	n_snps	PP0	PP1	PP2	PP3	PP4
Brain_Putamen_basal_ganglia	ENSG00000156172.6	ADHD	75	0.91505764590506	0.0799017630180458	0.00282795145540534	0.000244965738484526	0.00196767388300374
Brain_Putamen_basal_ganglia	ENSG00000156172.6	F3	53	0.95635635104575	0.0410216953198042	0.00158063112525255	6.68246738460118e-05	0.000974497835347791
Brain_Putamen_basal_ganglia	ENSG00000156469.9	ASD	38	0.298288904713279	0.696528107634272	8.09301262149919e-05	0.000184060227410256	0.00491799729882351
Brain_Putamen_basal_ganglia	ENSG00000156469.9	ADHD	35	0.304786763890167	0.687438906412081	0.000117083561415226	0.000256678470382822	0.0074005676659534
Brain_Putamen_basal_ganglia	ENSG00000180543.5	ASD	57	0.102500250268157	0.889355174338222	5.38297601541993e-05	0.000459428769343247	0.00763131686412315
Brain_Putamen_basal_ganglia	ENSG00000180543.5	ADHD	50	0.109002457966015	0.884558756568253	4.78304178995539e-05	0.000382136694811098	0.00600881835302148
Brain_Putamen_basal_ganglia	ENSG00000104341.17	ASD	262	6.74034907432999e-06	0.990212598742649	1.55736571964428e-08	0.00228039781151766	0.00750024752310251
Brain_Putamen_basal_ganglia	ENSG00000104341.17	ADHD	225	7.66074470249239e-06	0.970033802952419	8.94819367194039e-08	0.0113119103143477	0.0186465365065949
Brain_Putamen_basal_ganglia	ENSG00000104341.17	F3	121	2.05816280877802e-05	0.995377973813311	1.56515974002071e-08	0.000753101280087044	0.00384832762691689
Brain_Putamen_basal_ganglia	ENSG00000132561.14	ASD	64	0.761715959049378	0.232661696837335	0.00094019155866309	0.000282776651843426	0.00439937590278096
Brain_Putamen_basal_ganglia	ENSG00000132561.14	ADHD	54	0.795069498450197	0.202849566772076	0.000349423104698849	8.75058427634493e-05	0.00164400583026465
Brain_Putamen_basal_ganglia	ENSG00000288752.1	ASD	191	3.08132847244956e-71	0.983641168622272	2.58716696598444e-73	0.00825081004142623	0.00810802133629109
Brain_Putamen_basal_ganglia	ENSG00000288752.1	ADHD	167	1.0840687688471e-71	0.992436860799129	2.23190091519568e-74	0.00203772202389369	0.00552541717697232
Brain_Putamen_basal_ganglia	ENSG00000288752.1	F3	69	5.72253536302404e-42	0.996252741219159	2.36508348945786e-45	0.000408405375351791	0.0033388534054832
Brain_Putamen_basal_ganglia	ENSG00000156486.8	ASD	37	0.440342305582137	0.555354277311098	0.00011791843030614	0.000144676445708682	0.00404082223074981
Brain_Putamen_basal_ganglia	ENSG00000156486.8	ADHD	31	0.456134470040366	0.536857997910389	0.000188453767911806	0.000215201136913929	0.00660387714442016
Brain_Putamen_basal_ganglia	ENSG00000272321.1	ASD	31	0.699696147123871	0.296737284698461	0.000334230346402115	0.000138651563957188	0.00309368626730898
Brain_Putamen_basal_ganglia	ENSG00000156509.14	ASD	120	0.177107598372932	0.808002657563704	0.000348082074546953	0.00157505809899164	0.012966603889825
Brain_Putamen_basal_ganglia	ENSG00000156509.14	ADHD	105	0.195101032672671	0.799370379970339	0.000125043548206013	0.00050743387249892	0.00489610993628516
Brain_Putamen_basal_ganglia	ENSG00000156509.14	F3	56	0.324948286742761	0.671387422911803	9.36224775562452e-05	0.000190056179633768	0.00338061168824624
Brain_Putamen_basal_ganglia	ENSG00000104450.13	ASD	90	0.0780553762437917	0.909370532577731	0.000143481178987883	0.00166083264684899	0.01076977735264
Brain_Putamen_basal_ganglia	ENSG00000104450.13	ADHD	73	0.0909194358181411	0.903795370608814	4.24647110139335e-05	0.000417300037345184	0.00482542882468516
Brain_Putamen_basal_ganglia	ENSG00000104450.13	F3	42	0.259237576143094	0.734842102224696	0.00010541154445083	0.000293280890388921	0.00552162919737016
Brain_Putamen_basal_ganglia	ENSG00000174226.9	ASD	80	3.5374023986295e-12	0.964825752851817	2.17844225308337e-14	0.00591243480574926	0.0292618123388747
Brain_Putamen_basal_ganglia	ENSG00000174226.9	ADHD	65	4.31802978300112e-12	0.913059747336762	1.2411034363629e-14	0.00253994840794503	0.0844003042509634
Brain_Putamen_basal_ganglia	ENSG00000164924.18	ASD	92	4.86137315115541e-09	0.986972413498461	1.17032279871386e-11	0.00236536669975017	0.0106622149287108
Brain_Putamen_basal_ganglia	ENSG00000164924.18	ADHD	77	5.11565378560779e-09	0.99438895422359	2.49951043770725e-12	0.000480728519280626	0.00513031213897487
Brain_Putamen_basal_ganglia	ENSG00000253320.7	ASD	131	0.000407151259386701	0.988499736800063	5.98389931084379e-07	0.00144314803039528	0.00964936552022328
Brain_Putamen_basal_ganglia	ENSG00000253320.7	ADHD	121	0.000460521892102822	0.984418002273859	1.31393470874704e-06	0.00279636130924668	0.012323800590083
Brain_Putamen_basal_ganglia	ENSG00000253320.7	F3	69	0.00129710609047277	0.991606520435728	1.12795623199527e-06	0.000856056318182715	0.00623918919938498
Brain_Putamen_basal_ganglia	ENSG00000164929.17	ASD	95	0.000910793792260868	0.974189430024836	6.00482995435319e-06	0.00640430559535751	0.0184894657575911
Brain_Putamen_basal_ganglia	ENSG00000164929.17	ADHD	88	0.000930229192098523	0.991915067119901	1.74614931051922e-06	0.00185664462084033	0.00529631291784984
Brain_Putamen_basal_ganglia	ENSG00000236939.3	ASD	67	0.0571314581650188	0.921145317224111	7.42950718995672e-05	0.00117740719055688	0.0204715223484131
Brain_Putamen_basal_ganglia	ENSG00000236939.3	ADHD	62	0.0581492089238201	0.934870953979651	2.7288774537496e-05	0.000432204157112971	0.00652034416487837
Brain_Putamen_basal_ganglia	ENSG00000236939.3	F3	33	0.0804343512700404	0.907702885912528	2.1251539840059e-05	0.000228210651930934	0.0116133006256605
Brain_Putamen_basal_ganglia	ENSG00000266289.1	ASD	60	0.065272318798473	0.926791099628642	3.23447901773722e-05	0.000451806014581386	0.00745243076812625
Brain_Putamen_basal_ganglia	ENSG00000266289.1	ADHD	53	0.0747709097709951	0.920641773013914	1.88722071539109e-05	0.00022802993200258	0.00434041507593479
Brain_Putamen_basal_ganglia	ENSG00000288945.1	ASD	46	0.352872060046202	0.641418230578409	0.000141427937524144	0.000251758115653776	0.00531652332221114
Brain_Putamen_basal_ganglia	ENSG00000288945.1	ADHD	41	0.387621741213572	0.609284347603346	7.61564151909131e-05	0.000116805730986079	0.00290094903690471
Brain_Putamen_basal_ganglia	ENSG00000271830.1	ASD	910	2.15297914989581e-15	0.984284724942015	1.91225808627635e-17	0.00873535473981897	0.00697992031816083
Brain_Putamen_basal_ganglia	ENSG00000271830.1	ADHD	783	2.70685446731333e-15	0.981748884433624	2.59943449224055e-17	0.00941905534093354	0.00883206022544205
Brain_Putamen_basal_ganglia	ENSG00000271830.1	F3	338	1.05375320804895e-11	0.986997167182558	2.9648143279595e-14	0.00276675508165291	0.0102360777252234
Brain_Putamen_basal_ganglia	ENSG00000253477.5	ASD	123	0.184238327774397	0.809005486487527	0.000165781836844663	0.000722093222556376	0.00586831067867532
Brain_Putamen_basal_ganglia	ENSG00000253477.5	ADHD	105	0.205111906033155	0.785482870006373	0.00023513764594154	0.000892189543431268	0.00827789677109951
Brain_Putamen_basal_ganglia	ENSG00000164830.19	ASD	36	0.644838952100772	0.350879847627719	0.00024985590850443	0.000132056213327566	0.00389928814967651
Brain_Putamen_basal_ganglia	ENSG00000164830.19	ADHD	33	0.66296987099359	0.335199984051404	0.000109566886650827	5.37305698877508e-05	0.0016668474984675
Brain_Putamen_basal_ganglia	ENSG00000104408.11	ASD	243	0.139679218774988	0.83854115021326	0.000754110001501699	0.00451066014478248	0.016514860865468
Brain_Putamen_basal_ganglia	ENSG00000104408.11	ADHD	194	0.168416773376805	0.825211297656199	0.00021780939156796	0.00106213408144512	0.00509198549398291
Brain_Putamen_basal_ganglia	ENSG00000104408.11	F3	139	0.23223975325095	0.756574578500826	0.000448425367486219	0.00145156341568691	0.00928567946505108
Brain_Putamen_basal_ganglia	ENSG00000104412.8	ASD	232	0.105723777065375	0.843906425535296	0.00110760053650018	0.00880060742667417	0.0404615894361548
Brain_Putamen_basal_ganglia	ENSG00000104412.8	ADHD	196	0.128261050218291	0.860818315322284	0.000259833502449831	0.00173493509163097	0.00892586586534384
Brain_Putamen_basal_ganglia	ENSG00000104412.8	F3	46	0.391545257130646	0.591570277181538	0.000461683887491318	0.000681798983047661	0.0157409828172773
Brain_Putamen_basal_ganglia	ENSG00000286937.1	ASD	75	0.550527383161743	0.44042117992657	0.000728967147396974	0.000575425711751976	0.00774704405253751
Brain_Putamen_basal_ganglia	ENSG00000286937.1	ADHD	63	0.593227450175797	0.403852303019144	0.000235525306264857	0.000157811991408553	0.00252690950738531
Brain_Putamen_basal_ganglia	ENSG00000164758.7	ASD	45	0.02533983198357	0.923758262539307	5.39517598598166e-05	0.00191787001115469	0.0489300837061087
Brain_Putamen_basal_ganglia	ENSG00000164758.7	ADHD	40	0.0163788956710489	0.56144985621196	0.000218216731377109	0.00706533288018	0.414887698505435
Brain_Putamen_basal_ganglia	ENSG00000136999.5	ASD	62	0.0112950002395993	0.97653176592705	2.31911848154173e-05	0.00199488496461214	0.0101551576839229
Brain_Putamen_basal_ganglia	ENSG00000136999.5	ADHD	58	0.0159548157942938	0.976441556622514	1.62377975980567e-05	0.000987159934301679	0.00660022985129203
Brain_Putamen_basal_ganglia	ENSG00000136999.5	F3	34	0.726553163788163	0.269148274715988	0.000410455218876234	0.000148311451407699	0.00373979482556533
Brain_Putamen_basal_ganglia	ENSG00000286282.1	ASD	47	0.539999021504289	0.451680314447271	0.000415537578851259	0.000340009854460451	0.00756511661512811
Brain_Putamen_basal_ganglia	ENSG00000286282.1	ADHD	47	0.539561476139693	0.453790615918227	0.000327790518272598	0.000269633136128109	0.00605048428767899
Brain_Putamen_basal_ganglia	ENSG00000279347.1	ASD	37	0.857445262957078	0.140226358583581	0.000430651712797073	6.85995334982544e-05	0.00182912721304574
Brain_Putamen_basal_ganglia	ENSG00000279347.1	ADHD	31	0.882547020423507	0.115581908436871	0.000355893900138864	4.51392590055932e-05	0.00147003798047762
Brain_Putamen_basal_ganglia	ENSG00000136982.6	ASD	395	3.53533344255093e-30	0.984659982550858	1.78867643033733e-32	0.00497144751985449	0.010368569929288
Brain_Putamen_basal_ganglia	ENSG00000136982.6	ADHD	348	4.12577800278056e-30	0.985305416761961	1.59227461629158e-32	0.00379171764221463	0.0109028655958255
Brain_Putamen_basal_ganglia	ENSG00000136982.6	F3	187	9.84836803044357e-08	0.989228900126338	1.15863300850154e-10	0.00115418337021562	0.00961681790390412
Brain_Putamen_basal_ganglia	ENSG00000155792.10	ASD	113	0.141834916593972	0.850819775966478	0.000145403929167595	0.000865895068924365	0.00633400844145763
Brain_Putamen_basal_ganglia	ENSG00000155792.10	ADHD	99	0.157568720243041	0.812921240207424	0.000423456007158576	0.00215774577265847	0.0269288377697186
Brain_Putamen_basal_ganglia	ENSG00000155792.10	F3	50	0.234856816404287	0.756633163598247	0.000122948801575821	0.000388102545971604	0.00799896864991831
Brain_Putamen_basal_ganglia	ENSG00000172167.8	ASD	227	1.38438046165131e-19	0.989748350911847	2.84127300532437e-22	0.00202310991829131	0.00822853916986174
Brain_Putamen_basal_ganglia	ENSG00000172167.8	ADHD	196	1.66078312110989e-19	0.991882358080382	2.3479930889766e-22	0.0013955880323895	0.00672205388723124
Brain_Putamen_basal_ganglia	ENSG00000172167.8	F3	61	3.63380153273844e-19	0.995946609062077	1.0776226426253e-22	0.000291591319450299	0.0037617996184725
Brain_Putamen_basal_ganglia	ENSG00000156787.17	ASD	146	4.92049824527688e-06	0.984502047914769	1.914491197538e-08	0.00381887392946033	0.0116741385126141
Brain_Putamen_basal_ganglia	ENSG00000156787.17	ADHD	130	7.26665689486309e-06	0.971449590553884	1.11208523065395e-08	0.00145961767144573	0.0270835139969221
Brain_Putamen_basal_ganglia	ENSG00000156787.17	F3	84	2.44044901971379e-05	0.985933668389401	2.02889866918249e-08	0.000806433157606211	0.0132354736738089
Brain_Putamen_basal_ganglia	ENSG00000156795.8	ASD	211	2.39166228100961e-17	0.990774615729732	4.71389395167542e-20	0.00194550689592812	0.00727987737433603
Brain_Putamen_basal_ganglia	ENSG00000156795.8	ADHD	188	7.31307561219492e-16	0.990332919219758	8.36545212970471e-19	0.00112430242488425	0.00854277835536014
Brain_Putamen_basal_ganglia	ENSG00000156795.8	F3	127	4.04653792742078e-15	0.994877441619572	2.44543349836688e-18	0.000596705784458465	0.00452585259596525
Brain_Putamen_basal_ganglia	ENSG00000153317.15	ASD	265	1.27720066621788e-05	0.977999582462224	1.3493909331149e-07	0.0103211168882896	0.01166639370373
Brain_Putamen_basal_ganglia	ENSG00000153317.15	ADHD	248	1.30293700217064e-05	0.991150983198086	4.06312670472911e-08	0.00308509085131785	0.00575085594930764
Brain_Putamen_basal_ganglia	ENSG00000153317.15	F3	119	2.51519313336466e-05	0.995825450129037	1.91696834282263e-08	0.000755580069967026	0.00339379869997789
Brain_Putamen_basal_ganglia	ENSG00000132294.15	ASD	150	1.95142432047146e-06	0.938524543754622	1.50747195169391e-08	0.00719580837548735	0.0542776813708506
Brain_Putamen_basal_ganglia	ENSG00000132294.15	ADHD	139	2.09262731239251e-06	0.976558412017219	1.57357754681616e-08	0.00732724212476768	0.0161122374949257
Brain_Putamen_basal_ganglia	ENSG00000132294.15	F3	72	2.24296202168093e-06	0.790184012039678	5.75059241875364e-08	0.0200692976498006	0.189744389842576
Brain_Putamen_basal_ganglia	ENSG00000129295.10	ASD	34	0.516840616958139	0.473920201760025	0.000315111904768093	0.000280300041550722	0.0086437693355173
Brain_Putamen_basal_ganglia	ENSG00000287095.1	ASD	45	0.592743662559941	0.392377540372123	0.00080908768195787	0.000522042765879731	0.0135476666200984
Brain_Putamen_basal_ganglia	ENSG00000287095.1	ADHD	37	0.658774600980779	0.3332846517654	0.000561593897743655	0.000277017236978178	0.00710213611909915
Brain_Putamen_basal_ganglia	ENSG00000155926.14	ASD	83	0.0859484841201602	0.905144853362812	7.43148481089571e-05	0.000774570363060421	0.0080577773058583
Brain_Putamen_basal_ganglia	ENSG00000155926.14	ADHD	82	0.0863687244197162	0.906349150895206	7.25646231004332e-05	0.000755035064828198	0.00645452499714927
Brain_Putamen_basal_ganglia	ENSG00000155926.14	F3	44	0.349131929823004	0.644544614821221	0.000197774400327364	0.000359351879232958	0.00576632907621505
Brain_Putamen_basal_ganglia	ENSG00000104419.17	ASD	68	0.641531297936605	0.350432665822941	0.000933340297821609	0.000503232137143035	0.00659946380549004
Brain_Putamen_basal_ganglia	ENSG00000104419.17	ADHD	60	0.686597094989467	0.309524509348839	0.000467159587284201	0.000207396151100491	0.00320383992330848
Brain_Putamen_basal_ganglia	ENSG00000104419.17	F3	48	0.733461952609986	0.264298753524845	0.000271260518107848	9.58749934397188e-05	0.00187215835362128
Brain_Putamen_basal_ganglia	ENSG00000259820.1	ASD	56	5.98751329595821e-10	0.97742553413988	6.88762999475603e-13	0.00110289259887611	0.0214715726618029
Brain_Putamen_basal_ganglia	ENSG00000259820.1	ADHD	47	6.53375711724369e-10	0.987520962845736	4.49023533572072e-13	0.000666848104995675	0.0118121883954419
Brain_Putamen_basal_ganglia	ENSG00000169398.19	ASD	450	4.29355513593272e-08	0.987797853987012	2.2344464826252e-10	0.00513361649498457	0.00706848635900678
Brain_Putamen_basal_ganglia	ENSG00000169398.19	ADHD	391	2.06621453303889e-08	0.370390561116992	3.47645104641464e-09	0.061751162022654	0.567858252721759
Brain_Putamen_basal_ganglia	ENSG00000169398.19	F3	141	8.12389846538816e-07	0.980204164612617	2.4857451436133e-09	0.00298240968659297	0.0168126108251989
Brain_Putamen_basal_ganglia	ENSG00000253210.3	ASD	38	6.89258749255464e-10	0.990897463322818	2.41144682213788e-13	0.000337911648043618	0.00876462433963889
Brain_Putamen_basal_ganglia	ENSG00000253210.3	ADHD	30	5.38597678854515e-10	0.676113741952944	4.96625600052403e-12	0.00591628252895718	0.317969974974535
Brain_Putamen_basal_ganglia	ENSG00000253605.1	ASD	100	1.32301487656663e-14	0.988967914521791	1.43563426049603e-17	0.00106318321852624	0.00996890225966947
Brain_Putamen_basal_ganglia	ENSG00000253605.1	ADHD	79	1.5168466093963e-14	0.990836103078825	8.72268378203845e-18	0.000561181332016278	0.00860271558914193
Brain_Putamen_basal_ganglia	ENSG00000253605.1	F3	43	4.61533564683297e-06	0.995584053557467	9.17424237078306e-10	0.000193681921920608	0.00421764826754065
Brain_Putamen_basal_ganglia	ENSG00000287325.1	ASD	136	1.9789207591829e-76	0.988813717703563	2.96388101565321e-79	0.00147125696018635	0.00971502533626384
Brain_Putamen_basal_ganglia	ENSG00000287325.1	ADHD	109	5.13595794408709e-76	0.990347133516907	4.28317416603147e-79	0.000817072303952051	0.0088357941791496
Brain_Putamen_basal_ganglia	ENSG00000287325.1	F3	51	6.38920940827444e-17	0.994974281389377	1.66436590800258e-20	0.000254415893611099	0.00477130271701212
Brain_Putamen_basal_ganglia	ENSG00000226490.2	ASD	82	1.03430633597761e-10	0.989087981555888	9.43885758131565e-14	0.000892601041316881	0.0100194172992714
Brain_Putamen_basal_ganglia	ENSG00000226490.2	ADHD	67	1.14327660963349e-10	0.991151339323288	5.66507133966094e-14	0.000482761357169565	0.00836589920515996
Brain_Putamen_basal_ganglia	ENSG00000226490.2	F3	37	2.93662753171911e-05	0.995684685337702	4.91001969806505e-09	0.000162354159912792	0.00412358931704881
Brain_Putamen_basal_ganglia	ENSG00000287677.2	ASD	34	0.0516892235119432	0.924527206041262	4.01260172457871e-05	0.000694655833243087	0.023048788596306
Brain_Putamen_basal_ganglia	ENSG00000171045.16	ASD	118	0.00239819386571069	0.961731639848147	2.42196757486834e-05	0.00968649506208876	0.0261594515483051
Brain_Putamen_basal_ganglia	ENSG00000171045.16	ADHD	112	0.0024908362218587	0.981160152024525	4.76432197100934e-06	0.00186222220299277	0.0144820252286523
Brain_Putamen_basal_ganglia	ENSG00000171045.16	F3	47	0.00501958787235665	0.989361616342605	5.67357190830142e-06	0.00111376262054838	0.00449935959258168
Brain_Putamen_basal_ganglia	ENSG00000261693.1	ASD	204	2.90276787080673e-07	0.975395735973403	2.38876227934055e-09	0.0080101883960569	0.016593782964991
Brain_Putamen_basal_ganglia	ENSG00000261693.1	ADHD	186	2.70745416997957e-07	0.87683812205026	4.75948457347642e-09	0.015306246798355	0.107855355646484
Brain_Putamen_basal_ganglia	ENSG00000261693.1	F3	144	3.29411033315693e-07	0.867670456669296	4.74872099238588e-09	0.0123882159758819	0.119940993195068
Brain_Putamen_basal_ganglia	ENSG00000277332.2	ASD	96	0.0130530704334848	0.978746448316971	1.00932797096655e-05	0.000749374152241966	0.00744101381759341
Brain_Putamen_basal_ganglia	ENSG00000277332.2	ADHD	86	0.0147714390218696	0.977451209179098	1.21716056103845e-05	0.000798449085449053	0.00696673110797357
Brain_Putamen_basal_ganglia	ENSG00000277332.2	F3	50	0.0224197172027312	0.972675284775343	7.26805432472414e-06	0.000310736199032566	0.00458699376856781
Brain_Putamen_basal_ganglia	ENSG00000167653.5	ASD	136	0.000252789477490844	0.990889535832595	3.16702889888138e-07	0.00123379511750045	0.00762356286952409
Brain_Putamen_basal_ganglia	ENSG00000167653.5	ADHD	112	0.00030188767077428	0.993670514403936	1.99221191817528e-07	0.000650364300264656	0.00537703440383341
Brain_Putamen_basal_ganglia	ENSG00000167653.5	F3	57	0.000454754127089996	0.996060251326554	8.9799750210894e-08	0.000193399313705997	0.00329150543289982
